,date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
2443,월,16:30,17:45,기초교과(16),주제연구,오승희,,GEC,GEC2001-G18,교양
2444,수,16:30,17:45,기초교과(16),주제연구,오승희,,GEC,GEC2001-G18,교양
2445,화,9:00,10:15,기초교과(16),주제연구,김정욱,,GEC,GEC2001-G19,교양
2446,목,9:00,10:15,기초교과(16),주제연구,김정욱,,GEC,GEC2001-G19,교양
2447,화,9:00,10:15,기초교과(16),주제연구,엄상희,,GEC,GEC2001-G20,교양
2448,목,9:00,10:15,기초교과(16),주제연구,엄상희,,GEC,GEC2001-G20,교양
2449,화,10:30,11:45,기초교과(16),주제연구,오태호,,GEC,GEC2001-G21,교양
2450,목,10:30,11:45,기초교과(16),주제연구,오태호,,GEC,GEC2001-G21,교양
2451,화,10:30,11:45,기초교과(16),주제연구,김정욱,,GEC,GEC2001-G22,교양
2452,목,10:30,11:45,기초교과(16),주제연구,김정욱,,GEC,GEC2001-G22,교양
2453,화,10:30,11:45,기초교과(16),주제연구,엄상희,,GEC,GEC2001-G23,교양
2454,목,10:30,11:45,기초교과(16),주제연구,엄상희,,GEC,GEC2001-G23,교양
2455,화,12:00,13:15,기초교과(16),주제연구,오세정,,GEC,GEC2001-G24,교양
2456,목,12:00,13:15,기초교과(16),주제연구,오세정,,GEC,GEC2001-G24,교양
2457,화,12:00,13:15,기초교과(16),주제연구,윤분희,,GEC,GEC2001-G25,교양
2458,목,12:00,13:15,기초교과(16),주제연구,윤분희,,GEC,GEC2001-G25,교양
2459,화,12:00,13:15,기초교과(16),주제연구,김영임,,GEC,GEC2001-G26,교양
2460,목,12:00,13:15,기초교과(16),주제연구,김영임,,GEC,GEC2001-G26,교양
2461,화,13:30,14:45,기초교과(16),주제연구,김영임,,GEC,GEC2001-G27,교양
2462,목,13:30,14:45,기초교과(16),주제연구,김영임,,GEC,GEC2001-G27,교양
2463,화,13:30,14:45,기초교과(16),주제연구,오세정,,GEC,GEC2001-G28,교양
2464,목,13:30,14:45,기초교과(16),주제연구,오세정,,GEC,GEC2001-G28,교양
2465,화,15:00,16:15,기초교과(16),주제연구,최은영,,GEC,GEC2001-G29,교양
2466,목,15:00,16:15,기초교과(16),주제연구,최은영,,GEC,GEC2001-G29,교양
2467,화,15:00,16:15,기초교과(16),주제연구,오태호,,GEC,GEC2001-G30,교양
2468,목,15:00,16:15,기초교과(16),주제연구,오태호,,GEC,GEC2001-G30,교양
2469,화,15:00,16:15,기초교과(16),주제연구,홍비연,,GEC,GEC2001-G31,교양
2470,목,15:00,16:15,기초교과(16),주제연구,홍비연,,GEC,GEC2001-G31,교양
2471,화,16:30,17:45,기초교과(16),주제연구,최은영,,GEC,GEC2001-G32,교양
2472,목,16:30,17:45,기초교과(16),주제연구,최은영,,GEC,GEC2001-G32,교양
2473,화,16:30,17:45,기초교과(16),주제연구,홍비연,,GEC,GEC2001-G33,교양
2474,목,16:30,17:45,기초교과(16),주제연구,홍비연,,GEC,GEC2001-G33,교양
2475,금,9:00,11:45,기초교과(16),주제연구,진은경,,GEC,GEC2001-G34,교양
2476,금,9:00,11:45,기초교과(16),주제연구,한주희,,GEC,GEC2001-G35,교양
2477,금,9:00,11:45,기초교과(16),주제연구,이윤주,,GEC,GEC2001-G36,교양
2478,금,12:00,14:45,기초교과(16),주제연구,홍상언,,GEC,GEC2001-G37,교양
2479,금,12:00,14:45,기초교과(16),주제연구,진은경,,GEC,GEC2001-G38,교양
2480,금,12:00,14:45,기초교과(16),주제연구,한주희,,GEC,GEC2001-G39,교양
2481,금,15:00,17:45,기초교과(16),주제연구,홍상언,,GEC,GEC2001-G40,교양
2482,금,15:00,17:45,기초교과(16),주제연구,소지영,,GEC,GEC2001-G41,교양
2483,목,16:30,17:45,중핵교과(14),빅뱅에서문명까지,"박지호, 김성",,GEC,GEC0103-G00,교양
2484,화,16:30,17:45,중핵교과(14),빅뱅에서문명까지,"박지호, 김성",,GEC,GEC0103-G00,교양
2485,금,12:00,14:45,중핵교과(14),빅뱅에서문명까지,"이상원, 선종호",,GEC,GEC0103-G01,교양
2486,월,15:00,16:15,중핵교과(14),빅뱅에서문명까지,김갑성,,GEC,GEC0103-G02,교양
2487,수,15:00,16:15,중핵교과(14),빅뱅에서문명까지,김갑성,,GEC,GEC0103-G02,교양
2488,월,13:30,14:45,중핵교과(14),빅뱅에서문명까지,"김관혁, 강희",,GEC,GEC0103-G03,교양
2489,수,13:30,14:45,중핵교과(14),빅뱅에서문명까지,"김관혁, 강희",,GEC,GEC0103-G03,교양
2490,월,16:30,17:45,중핵교과(14),빅뱅에서문명까지,"김관혁, 강희",,GEC,GEC0103-G04,교양
2491,수,16:30,17:45,중핵교과(14),빅뱅에서문명까지,"김관혁, 강희",,GEC,GEC0103-G04,교양
2492,수,12:00,13:15,중핵교과(14),빅뱅에서문명까지,"윤재승, 이영식",,GEC,GEC0103-G05,교양
2493,월,12:00,13:15,중핵교과(14),빅뱅에서문명까지,"윤재승, 이영식",,GEC,GEC0103-G05,교양
2494,수,13:30,14:45,중핵교과(14),빅뱅에서문명까지,"윤재승, 이영식",,GEC,GEC0103-G06,교양
2495,월,13:30,14:45,중핵교과(14),빅뱅에서문명까지,"윤재승, 이영식",,GEC,GEC0103-G06,교양
2496,월,15:00,16:15,중핵교과(14),빅뱅에서문명까지,이호선,,GEC,GEC0103-G07,교양
2497,수,15:00,16:15,중핵교과(14),빅뱅에서문명까지,이호선,,GEC,GEC0103-G07,교양
2498,화,12:00,13:15,중핵교과(14),빅뱅에서문명까지,황은주,,GEC,GEC0103-G08,교양
2499,목,12:00,13:15,중핵교과(14),빅뱅에서문명까지,황은주,,GEC,GEC0103-G08,교양
2500,금,12:00,14:45,중핵교과(14),빅뱅에서문명까지,최윤영,,GEC,GEC0103-G09,교양
2501,금,12:00,14:45,중핵교과(14),빅뱅에서문명까지,박명진,,GEC,GEC0103-G10,교양
2502,화,10:30,11:45,중핵교과(14),빅뱅에서문명까,지김성,,GEC,GEC0103-G11,교양
2503,목,10:30,11:45,중핵교과(14),빅뱅에서문명까,지김성,,GEC,GEC0103-G11,교양
2504,토,9:00,11:45,중핵교과(14),빅뱅에서문명까지,전명원,,GEC,GEC0103-G13,교양
2505,월,9:00,11:45,중핵교과(14),세계와시민,권순대,,GEC,GEC1104-G00,교양
2506,월,12:00,14:45,중핵교과(14),세계와시민,정현경,,GEC,GEC1104-G01,교양
2507,월,12:00,14:45,중핵교과(14),세계와시민,윤종희,,GEC,GEC1104-G02,교양
2508,월,12:00,14:45,중핵교과(14),세계와시민,곽봉재,,GEC,GEC1104-G03,교양
2509,월,15:00,17:45,중핵교과(14),세계와시민,김종원,,GEC,GEC1104-G04,교양
2510,월,15:00,17:45,중핵교과(14),세계와시민,박숙경,,GEC,GEC1104-G05,교양
2511,월,15:00,17:45,중핵교과(14),세계와시민,권순대,,GEC,GEC1104-G06,교양
2512,월,15:00,17:45,중핵교과(14),세계와시민,이광훈,,GEC,GEC1104-G07,교양
2513,화,9:00,11:45,중핵교과(14),세계와시민,"양훈도, 권순대",,GEC,GEC1104-G08,교양
2514,화,9:00,11:45,중핵교과(14),세계와시민,송종서,,GEC,GEC1104-G09,교양
2515,화,9:00,11:45,중핵교과(14),세계와시민,박숙경,,GEC,GEC1104-G10,교양
2516,화,12:00,14:45,중핵교과(14),세계와시민,임형진,,GEC,GEC1104-G11,교양
2517,화,12:00,14:45,중핵교과(14),세계와시민,권순대,,GEC,GEC1104-G12,교양
2518,화,12:00,14:45,중핵교과(14),세계와시민,정재원,,GEC,GEC1104-G13,교양
2519,화,12:00,14:45,중핵교과(14),세계와시민,윤종희,,GEC,GEC1104-G14,교양
2520,화,12:00,14:45,중핵교과(14),세계와시민,정현경,,GEC,GEC1104-G15,교양
2521,화,15:00,17:45,중핵교과(14),세계와시민,임형진,,GEC,GEC1104-G16,교양
2522,화,15:00,17:45,중핵교과(14),세계와시민,정재원,,GEC,GEC1104-G17,교양
2523,화,15:00,17:45,중핵교과(14),세계와시민,송종서,,GEC,GEC1104-G18,교양
2524,수,9:00,11:45,중핵교과(14),세계와시민,"정재원, 양훈도",,GEC,GEC1104-G19,교양
2525,수,9:00,11:45,중핵교과(14),세계와시민,박숙경,,GEC,GEC1104-G20,교양
2526,수,12:00,14:45,중핵교과(14),세계와시민,유한범,,GEC,GEC1104-G21,교양
2527,수,12:00,14:45,중핵교과(14),세계와시민,곽봉재,,GEC,GEC1104-G22,교양
2528,수,12:00,14:45,중핵교과(14),세계와시민,윤종희,,GEC,GEC1104-G23,교양
2529,수,12:00,14:45,중핵교과(14),세계와시민,정재원,,GEC,GEC1104-G24,교양
2530,수,15:00,17:45,중핵교과(14),세계와시민,유한범,,GEC,GEC1104-G25,교양
2531,수,15:00,17:45,중핵교과(14),세계와시민,정현경,,GEC,GEC1104-G26,교양
2532,목,9:00,11:45,중핵교과(14),세계와시민,상종열,,GEC,GEC1104-G27,교양
2533,목,9:00,11:45,중핵교과(14),세계와시민,김연철,,GEC,GEC1104-G28,교양
2534,목,9:00,11:45,중핵교과(14),세계와시민,신충식,,GEC,GEC1104-G29,교양
2535,목,12:00,14:45,중핵교과(14),세계와시민,상종열,,GEC,GEC1104-G30,교양
2536,목,12:00,14:45,중핵교과(14),세계와시민,민진영,,GEC,GEC1104-G31,교양
2537,목,12:00,14:45,중핵교과(14),세계와시민,김연철,,GEC,GEC1104-G32,교양
2538,목,12:00,14:45,중핵교과(14),세계와시민,이진오,,GEC,GEC1104-G33,교양
2539,목,12:00,14:45,중핵교과(14),세계와시민,김민전,,GEC,GEC1104-G34,교양
2540,목,15:00,17:45,중핵교과(14),세계와시민,민진영,,GEC,GEC1104-G35,교양
2541,목,15:00,17:45,중핵교과(14),세계와시민,김활란,,GEC,GEC1104-G37,교양
2542,금,9:00,11:45,중핵교과(14),세계와시민,이규호,,GEC,GEC1104-G38,교양
2543,금,9:00,11:45,중핵교과(14),세계와시민,이광훈,,GEC,GEC1104-G39,교양
2544,금,12:00,14:45,중핵교과(14),세계와시민,박영주,,GEC,GEC1104-G41,교양
2545,금,12:00,14:45,중핵교과(14),세계와시민,이규호,,GEC,GEC1104-G42,교양
2546,금,15:00,17:45,중핵교과(14),세계와시민,박영주,,GEC,GEC1104-G43,교양
2547,금,15:00,17:45,중핵교과(14),세계와시민,김민전,,GEC,GEC1104-G44,교양
2548,화,9:00,11:45,중핵교과(14),세계와시민,신충식,,GEC,GEC1104-G45,교양
2549,월,10:30,11:45,중핵교과(14),우리가사는세계,신충식,,GEC,GEC1101-G00,교양
2550,수,10:30,11:45,중핵교과(14),우리가사는세계,신충식,,GEC,GEC1101-G00,교양
2551,월,16:30,17:45,중핵교과(14),우리가사는세계,이은정,,GEC,GEC1101-G01,교양
2552,수,16:30,17:45,중핵교과(14),우리가사는세계,이은정,,GEC,GEC1101-G01,교양
2553,화,10:30,11:45,중핵교과(14),우리가사는세계,김영진,,GEC,GEC1101-G02,교양
2554,목,10:30,11:45,중핵교과(14),우리가사는세계,김영진,,GEC,GEC1101-G02,교양
2555,금,9:00,11:45,중핵교과(14),인간의가치탐색,육정임,,GEC,GEC1102-G00,교양
2556,금,9:00,11:45,중핵교과(14),인간의가치탐색,윤원근,,GEC,GEC1102-G01,교양
2557,금,12:00,14:45,중핵교과(14),인간의가치탐색,문영희,,GEC,GEC1102-G02,교양
2558,금,12:00,14:45,중핵교과(14),인간의가치탐색,민승기,,GEC,GEC1102-G03,교양
2559,금,12:00,14:45,중핵교과(14),인간의가치탐색,윤원근,,GEC,GEC1102-G04,교양
2560,금,15:00,17:45,중핵교과(14),인간의가치탐색,문영희,,GEC,GEC1102-G05,교양
2561,월,9:00,10:15,중핵교과(14),인간의가치탐색,이진오,,GEC,GEC1102-G06,교양
2562,수,9:00,10:15,중핵교과(14),인간의가치탐색,이진오,,GEC,GEC1102-G06,교양
2563,월,10:30,11:45,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G07,교양
2564,수,10:30,11:45,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G07,교양
2565,월,10:30,11:45,중핵교과(14),인간의가치탐색,김영진,,GEC,GEC1102-G08,교양
2566,수,10:30,11:45,중핵교과(14),인간의가치탐색,김영진,,GEC,GEC1102-G08,교양
2567,월,10:30,11:45,중핵교과(14),인간의가치탐색,이은정,,GEC,GEC1102-G09,교양
2568,수,10:30,11:45,중핵교과(14),인간의가치탐색,이은정,,GEC,GEC1102-G09,교양
2569,월,10:30,11:45,중핵교과(14),인간의가치탐색,이진오,,GEC,GEC1102-G10,교양
2570,수,10:30,11:45,중핵교과(14),인간의가치탐색,이진오,,GEC,GEC1102-G10,교양
2571,월,10:30,11:45,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G11,교양
2572,수,10:30,11:45,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G11,교양
2573,월,12:00,13:15,중핵교과(14),인간의가치탐색,신충식,,GEC,GEC1102-G12,교양
2574,수,12:00,13:15,중핵교과(14),인간의가치탐색,신충식,,GEC,GEC1102-G12,교양
2575,월,12:00,13:15,중핵교과(14),인간의가치탐색,이은정,,GEC,GEC1102-G13,교양
2576,수,12:00,13:15,중핵교과(14),인간의가치탐색,이은정,,GEC,GEC1102-G13,교양
2577,월,12:00,13:15,중핵교과(14),인간의가치탐색,임형진,,GEC,GEC1102-G14,교양
2578,수,12:00,13:15,중핵교과(14),인간의가치탐색,임형진,,GEC,GEC1102-G14,교양
2579,월,12:00,13:15,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G15,교양
2580,수,12:00,13:15,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G15,교양
2581,월,12:00,13:15,중핵교과(14),인간의가치탐색,최재구,,GEC,GEC1102-G16,교양
2582,수,12:00,13:15,중핵교과(14),인간의가치탐색,최재구,,GEC,GEC1102-G16,교양
2583,월,13:30,14:45,중핵교과(14),인간의가치탐색,신충식,,GEC,GEC1102-G17,교양
2584,수,13:30,14:45,중핵교과(14),인간의가치탐색,신충식,,GEC,GEC1102-G17,교양
2585,월,13:30,14:45,중핵교과(14),인간의가치탐색,유병래,,GEC,GEC1102-G18,교양
2586,수,13:30,14:45,중핵교과(14),인간의가치탐색,유병래,,GEC,GEC1102-G18,교양
2587,월,13:30,14:45,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G19,교양
2588,수,13:30,14:45,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G19,교양
2589,월,13:30,14:45,중핵교과(14),인간의가치탐색,이은정,,GEC,GEC1102-G20,교양
2590,수,13:30,14:45,중핵교과(14),인간의가치탐색,이은정,,GEC,GEC1102-G20,교양
2591,월,15:00,16:15,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G21,교양
2592,수,15:00,16:15,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G21,교양
2593,월,15:00,16:15,중핵교과(14),인간의가치탐색,김활란,,GEC,GEC1102-G22,교양
2594,수,15:00,16:15,중핵교과(14),인간의가치탐색,김활란,,GEC,GEC1102-G22,교양
2595,월,15:00,16:15,중핵교과(14),인간의가치탐색,유병래,,GEC,GEC1102-G23,교양
2596,수,15:00,16:15,중핵교과(14),인간의가치탐색,유병래,,GEC,GEC1102-G23,교양
2597,월,15:00,16:15,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G24,교양
2598,수,15:00,16:15,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G24,교양
2599,월,15:00,16:15,중핵교과(14),인간의가치탐색,이진오,,GEC,GEC1102-G25,교양
2600,수,15:00,16:15,중핵교과(14),인간의가치탐색,이진오,,GEC,GEC1102-G25,교양
2601,월,15:00,16:15,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G26,교양
2602,수,15:00,16:15,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G26,교양
2603,월,16:30,17:45,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G27,교양
2604,수,16:30,17:45,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G27,교양
2605,월,16:30,17:45,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G28,교양
2606,수,16:30,17:45,중핵교과(14),인간의가치탐색,전호근,,GEC,GEC1102-G28,교양
2607,화,9:00,10:15,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G29,교양
2608,목,9:00,10:15,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G29,교양
2609,화,9:00,10:15,중핵교과(14),인간의가치탐색,김영진,,GEC,GEC1102-G30,교양
2610,목,9:00,10:15,중핵교과(14),인간의가치탐색,김영진,,GEC,GEC1102-G30,교양
2611,화,9:00,10:15,중핵교과(14),인간의가치탐색,김종인,,GEC,GEC1102-G31,교양
2612,목,9:00,10:15,중핵교과(14),인간의가치탐색,김종인,,GEC,GEC1102-G31,교양
2613,화,9:00,10:15,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G32,교양
2614,목,9:00,10:15,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G32,교양
2615,화,10:30,11:45,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G33,교양
2616,목,10:30,11:45,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G33,교양
2617,화,10:30,11:45,중핵교과(14),인간의가치탐색,김종인,,GEC,GEC1102-G34,교양
2618,목,10:30,11:45,중핵교과(14),인간의가치탐색,김종인,,GEC,GEC1102-G34,교양
2619,화,10:30,11:45,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G35,교양
2620,목,10:30,11:45,중핵교과(14),인간의가치탐색,김태경,,GEC,GEC1102-G35,교양
2621,화,10:30,11:45,중핵교과(14),인간의가치탐색,김활란,,GEC,GEC1102-G36,교양
2622,목,10:30,11:45,중핵교과(14),인간의가치탐색,김활란,,GEC,GEC1102-G36,교양
2623,화,10:30,11:45,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G37,교양
2624,목,10:30,11:45,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G37,교양
2625,화,10:30,11:45,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G38,교양
2626,목,10:30,11:45,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G38,교양
2627,화,12:00,13:15,중핵교과(14),인간의가치탐색,이경석,,GEC,GEC1102-G39,교양
2628,목,12:00,13:15,중핵교과(14),인간의가치탐색,이경석,,GEC,GEC1102-G39,교양
2629,화,12:00,13:15,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G40,교양
2630,목,12:00,13:15,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G40,교양
2631,화,12:00,13:15,중핵교과(14),인간의가치탐색,최인자,,GEC,GEC1102-G41,교양
2632,목,12:00,13:15,중핵교과(14),인간의가치탐색,최인자,,GEC,GEC1102-G41,교양
2633,화,12:00,13:15,중핵교과(14),인간의가치탐색,김활란,,GEC,GEC1102-G42,교양
2634,목,12:00,13:15,중핵교과(14),인간의가치탐색,김활란,,GEC,GEC1102-G42,교양
2635,화,13:30,14:45,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G43,교양
2636,목,13:30,14:45,중핵교과(14),인간의가치탐색,김연숙,,GEC,GEC1102-G43,교양
2637,화,13:30,14:45,중핵교과(14),인간의가치탐색,김영진,,GEC,GEC1102-G44,교양
2638,목,13:30,14:45,중핵교과(14),인간의가치탐색,김영진,,GEC,GEC1102-G44,교양
2639,화,13:30,14:45,중핵교과(14),인간의가치탐색,이경석,,GEC,GEC1102-G45,교양
2640,목,13:30,14:45,중핵교과(14),인간의가치탐색,이경석,,GEC,GEC1102-G45,교양
2641,화,13:30,14:45,중핵교과(14),인간의가치탐색,이미선,,GEC,GEC1102-G46,교양
2642,목,13:30,14:45,중핵교과(14),인간의가치탐색,이미선,,GEC,GEC1102-G46,교양
2643,화,13:30,14:45,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G47,교양
2644,목,13:30,14:45,중핵교과(14),인간의가치탐색,이병수,,GEC,GEC1102-G47,교양
2645,화,13:30,14:45,중핵교과(14),인간의가치탐색,최인자,,GEC,GEC1102-G48,교양
2646,목,13:30,14:45,중핵교과(14),인간의가치탐색,최인자,,GEC,GEC1102-G48,교양
2647,화,15:00,16:15,중핵교과(14),인간의가치탐색,김병진,,GEC,GEC1102-G49,교양
2648,목,15:00,16:15,중핵교과(14),인간의가치탐색,김병진,,GEC,GEC1102-G49,교양
2649,화,15:00,16:15,중핵교과(14),인간의가치탐색,이삼출,,GEC,GEC1102-G50,교양
2650,목,15:00,16:15,중핵교과(14),인간의가치탐색,이삼출,,GEC,GEC1102-G50,교양
2651,화,15:00,16:15,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G51,교양
2652,목,15:00,16:15,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G51,교양
2653,화,16:30,17:45,중핵교과(14),인간의가치탐색,김병진,,GEC,GEC1102-G52,교양
2654,목,16:30,17:45,중핵교과(14),인간의가치탐색,김병진,,GEC,GEC1102-G52,교양
2655,화,16:30,17:45,중핵교과(14),인간의가치탐색,이삼출,,GEC,GEC1102-G53,교양
2656,목,16:30,17:45,중핵교과(14),인간의가치탐색,이삼출,,GEC,GEC1102-G53,교양
2657,화,16:30,17:45,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G54,교양
2658,목,16:30,17:45,중핵교과(14),인간의가치탐색,조현준,,GEC,GEC1102-G54,교양
2659,월,12:00,13:15,기초교과(16),영어1,박현주,,GEB,GEB1201-G00,교양
2660,수,12:00,13:15,기초교과(16),영어1,박현주,,GEB,GEB1201-G00,교양
2661,월,9:00,10:15,기초교과(16),영어2,박현주,,GEB,GEB1202-G00,교양
2662,수,9:00,10:15,기초교과(16),영어2,박현주,,GEB,GEB1202-G00,교양
2663,화,10:30,11:45,기초교과(16),영어2,여승주,,GEB,GEB1202-G04,교양
2664,목,10:30,11:45,기초교과(16),영어2,여승주,,GEB,GEB1202-G04,교양
2665,화,12:00,13:15,기초교과(16),영어2,이미선,,GEB,GEB1202-G05,교양
2666,목,12:00,13:15,기초교과(16),영어2,이미선,,GEB,GEB1202-G05,교양
2667,화,13:30,14:45,기초교과(16),영어2,Andrew James Stewart,,GEB,GEB1202-G06,교양
2668,목,13:30,14:45,기초교과(16),영어2,Andrew James Stewart,,GEB,GEB1202-G06,교양
2669,화,9:00,10:15,기초교과(16),글쓰기1,오태호,,GEB,GEB1101-G01,교양
2670,목,9:00,10:15,기초교과(16),글쓰기1,오태호,,GEB,GEB1101-G01,교양
2671,화,12:00,13:15,기초교과(16),글쓰기1,오태호,,GEB,GEB1101-G02,교양
2672,목,12:00,13:15,기초교과(16),글쓰기1,오태호,,GEB,GEB1101-G02,교양
2673,월,9:00,10:15,기초교과(16),글쓰기2,차희정,,GEB,GEB1102-G00,교양
2674,수,9:00,10:15,기초교과(16),글쓰기2,차희정,,GEB,GEB1102-G00,교양
2675,월,10:30,11:45,기초교과(16),글쓰기2,차희정,,GEB,GEB1102-G01,교양
2676,수,10:30,11:45,기초교과(16),글쓰기2,차희정,,GEB,GEB1102-G01,교양
2677,월,10:30,11:45,기초교과(16),글쓰기2,유재명,,GEB,GEB1102-G02,교양
2678,수,10:30,11:45,기초교과(16),글쓰기2,유재명,,GEB,GEB1102-G02,교양
2679,월,13:30,14:45,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G03,교양
2680,수,13:30,14:45,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G03,교양
2681,월,15:00,16:15,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G04,교양
2682,수,15:00,16:15,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G04,교양
2683,월,15:00,16:15,기초교과(16),글쓰기2,유재명,,GEB,GEB1102-G05,교양
2684,수,15:00,16:15,기초교과(16),글쓰기2,유재명,,GEB,GEB1102-G05,교양
2685,화,9:00,10:15,기초교과(16),글쓰기2,이은영,,GEB,GEB1102-G06,교양
2686,목,9:00,10:15,기초교과(16),글쓰기2,이은영,,GEB,GEB1102-G06,교양
2687,화,10:30,11:45,기초교과(16),글쓰기2,이은영,,GEB,GEB1102-G07,교양
2688,목,10:30,11:45,기초교과(16),글쓰기2,이은영,,GEB,GEB1102-G07,교양
2689,화,13:30,14:45,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G08,교양
2690,목,13:30,14:45,기초교과(16),글쓰기2,예철해,,GEB,GEB1102-G08,교양
2691,화,15:00,17:45,기초교과(16),시민교육,윤종희,,GEB,GEB1301-G00,교양
2692,수,12:00,14:45,기초교과(16),시민교육,권순대,,GEB,GEB1301-G01,교양
2693,화,15:00,16:15,배분이수(15),고전명작과예술의문명사,이병수,,GED,GED1989-G00,교양
2694,목,15:00,16:15,배분이수(15),고전명작과예술의문명사,이병수,,GED,GED1989-G00,교양
2695,수,10:30,13:15,배분이수(15),동양에서서양으로:음악과문화,FABREGAS ELISENDA,,GED,GED1356-G00,교양
2696,수,13:30,16:15,배분이수(15),동양에서서양으로:음악과문화,FABREGAS ELISENDA,,GED,GED1356-G01,교양
2697,목,15:00,17:45,배분이수(15),디지털사진촬영과표현,정경아,,GED,GED1735-G00,교양
2698,금,12:00,14:45,배분이수(15),사운드와테크놀로지,이철희,,GED,GED1737-G00,교양
2699,목,12:00,14:45,배분이수(15),새김과찍기:현대판화,박상아,,GED,GED1733-G00,교양
2700,화,9:00,11:45,배분이수(15),색채와상상력,오정은,,GED,GED1929-G00,교양
2701,수,12:00,14:45,배분이수(15),생활속의공예:미와쓰임새,김정아,,GED,GED1738-G00,교양
2702,월,13:30,16:15,배분이수(15),아이디어를시각화하기,이태훈,,GED,GED1734-G00,교양
2703,수,9:00,11:45,배분이수(15),예술치료의원리와실제,박진희,,GED,GED1940-G00,교양
2704,금,12:00,14:45,배분이수(15),지구화시대의미학극장,이은정,,GED,GED1739-G00,교양
2705,월,15:00,16:15,배분이수(15),커뮤니케이션과디자인,윤민희,,GED,GED1329-G00,교양
2706,수,15:00,16:15,배분이수(15),커뮤니케이션과디자인,윤민희,,GED,GED1329-G00,교양
2707,월,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G00,교양
2708,수,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G00,교양
2709,화,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G01,교양
2710,목,12:00,13:15,배분이수(15),컴퓨터그래픽기초,백수희,,GED,GED1945-G01,교양
2711,화,10:30,13:15,배분이수(15),클래식음악산책,FABREGAS ELISENDA,,GED,GED1947-G00,교양
2712,화,13:30,16:15,배분이수(15),클래식음악산책,FABREGAS ELISENDA,,GED,GED1947-G01,교양
2713,목,9:00,11:45,배분이수(15),패션디자인의세계,"이규선, 김숙현",,GED,GED1951-G00,교양
2714,금,15:00,17:45,배분이수(15),합창의재발견,유지훈,,GED,GED1955-G00,교양
2715,월,15:00,16:15,배분이수(15),Presentation Skills and Practice,여승주,,GED,GED1995-G00,교양
2716,수,15:00,16:15,배분이수(15),Presentation Skills and Practice,여승주,,GED,GED1995-G00,교양
2717,금,9:00,11:45,배분이수(15),SF영화의상상력:미래의평화와윤리,Roger Thompson,,GED,GED1502-G00,교양
2718,월,13:30,14:45,배분이수(15),고전읽기:그리스비극,최재구,,GED,GED1801-G00,교양
2719,수,13:30,14:45,배분이수(15),고전읽기:그리스비극,최재구,,GED,GED1801-G00,교양
2720,금,9:00,11:45,배분이수(15),고전읽기:프로이트,민승기,,GED,GED1819-G00,교양
